"product_name","sales_per_quantity","order_date"
"Things To Do Today Pad","5.87","2017-10-29"
"Things To Do Today Spiral Book","6.335999999999999","2017-05-19"
"Things To Do Today Spiral Book","6.336","2017-06-02"
"TOPS 4 x 6 Fluorescent Color Memo Sheets  500 Sheets per Pack","9.49","2017-10-09"
"Tops Green Bar Computer Printout Paper","48.94","2017-11-16"
"TOPS Important Message Pads  Canary  4-1/4 x 5-1/2  50 Sheets per Pad","4.28","2017-09-20"
"TOPS Money Receipt Book  Consecutively Numbered in Red ","8.01","2017-01-16"
"TOPS Voice Message Log Book  Flash Format","4.76","2017-06-12"
"Tops White Computer Printout Paper","48.91","2017-05-19"
"Tops White Computer Printout Paper","48.910000000000004","2017-11-27"
"Toshiba IPT2010-SD IP Telephone","111.19200000000001","2017-02-20"
"Toshiba IPT2010-SD IP Telephone","111.192","2017-02-26"
"Toshiba IPT2010-SD IP Telephone","111.192","2017-10-07"
"Toshiba IPT2010-SD IP Telephone","111.192","2017-11-23"
"Translucent Push Pins by OIC","1.584","2017-04-13"
"Trav-L-File Heavy-Duty Shuttle II  Black","43.57","2017-06-29"
"Trav-L-File Heavy-Duty Shuttle II  Black","34.856","2017-07-20"
"Trav-L-File Heavy-Duty Shuttle II  Black","43.57","2017-09-04"
"Trav-L-File Heavy-Duty Shuttle II  Black","43.57","2017-10-13"
"Trav-L-File Heavy-Duty Shuttle II  Black","34.856","2017-11-05"
"TRENDnet 56K USB 2.0 Phone  Internet and Fax Modem","25.89","2017-04-23"
"TRENDnet 56K USB 2.0 Phone  Internet and Fax Modem","25.889999999999997","2017-07-03"
"TRENDnet 56K USB 2.0 Phone  Internet and Fax Modem","20.712","2017-07-31"
"Trimflex Flexible Post Binders","17.104","2017-06-17"
"Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","48.776","2017-04-10"
"Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","60.97","2017-04-23"
"Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","60.970000000000006","2017-12-10"
"Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","70.97","2017-08-31"
"Tripp Lite TLP810NET Broadband Surge for Modem/Fax","50.970000000000006","2017-02-26"
"Tuf-Vin Binders","9.474","2017-04-09"
"Tuf-Vin Binders","25.264","2017-06-30"
"Tuf-Vin Binders","6.316","2017-07-05"
"Tuf-Vin Binders","25.264","2017-10-05"
"Tuff Stuff Recycled Round Ring Binders","3.856","2017-12-25"
"Tyvek  Top-Opening Peel & Seel  Envelopes  Gray","35.940000000000005","2017-10-26"
"Tyvek  Top-Opening Peel & Seel Envelopes  Plain White","21.744","2017-01-14"
"Tyvek  Top-Opening Peel & Seel Envelopes  Plain White","21.744","2017-05-09"
"Tyvek Interoffice Envelopes  9 1/2 x 12 1/2  100/Box","60.98","2017-12-23"
"Tyvek Side-Opening Peel & Seel Expanding Envelopes","90.48","2017-05-13"
"Ultra Door Kickplate  8H x 34W","15.824000000000002","2017-12-01"
"Ultra Door Push Plate","4.91","2017-09-18"
"UniKeep View Case Binders","0.9780000000000001","2017-04-21"
"UniKeep View Case Binders","3.912","2017-06-03"
"Universal Recycled Hanging Pressboard Report Binders  Letter Size","6.17","2017-05-18"
"Universal Ultra Bright White Copier/Laser Paper  8 1/2 x 11  Ream","5.184","2017-05-15"
"Unpadded Memo Slips","3.98","2017-03-27"
"Unpadded Memo Slips","3.184","2017-09-09"
"V7 USB Numeric Keypad","34.99","2017-04-24"
"V7 USB Numeric Keypad","27.992","2017-11-14"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  1/Pack","5.96","2017-09-24"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack","9.272","2017-03-18"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack","11.59","2017-08-18"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack","11.59","2017-10-14"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack","9.272","2017-11-12"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  25/Pack","22.99","2017-09-04"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  3/Pack","6.99","2017-09-22"
"Verbatim Slim CD and DVD Storage Cases  50/Pack","11.54","2017-04-21"
"Verbatim Slim CD and DVD Storage Cases  50/Pack","11.54","2017-05-26"
"Vinyl Coated Wire Paper Clips in Organizer Box  800/Box","9.184","2017-02-16"
"Vinyl Coated Wire Paper Clips in Organizer Box  800/Box","9.184000000000001","2017-09-08"
"Vinyl Coated Wire Paper Clips in Organizer Box  800/Box","11.48","2017-11-11"
"Vinyl Sectional Post Binders","11.31","2017-07-21"
"Vinyl Sectional Post Binders","30.160000000000004","2017-11-21"
"Vinyl Sectional Post Binders","11.31","2017-12-02"
"Vinyl Sectional Post Binders","30.16","2017-12-08"
"Vinyl Sectional Post Binders","30.16","2017-12-24"
"Vtech CS6719","57.594","2017-02-17"
"Vtech CS6719","95.99","2017-03-31"
"Vtech CS6719","76.792","2017-09-24"
"VTech DS6151","100.792","2017-06-03"
"Wasp CCD Handheld Bar Code Reader","112.17","2017-09-29"
"Wausau Papers Astrobrights Colored Envelopes","4.784","2017-09-23"
"WD My Passport Ultra 1TB Portable External Hard Drive","55.2","2017-06-03"
"WD My Passport Ultra 1TB Portable External Hard Drive","55.2","2017-10-23"
"WD My Passport Ultra 2TB Portable External Hard Drive","119","2017-03-20"
"WD My Passport Ultra 2TB Portable External Hard Drive","119","2017-09-02"
"WD My Passport Ultra 2TB Portable External Hard Drive","119","2017-09-22"
"WD My Passport Ultra 2TB Portable External Hard Drive","119","2017-10-12"
"Westinghouse Clip-On Gooseneck Lamps","6.696","2017-03-10"
"Westinghouse Clip-On Gooseneck Lamps","8.37","2017-04-02"
"Westinghouse Floor Lamp with Metal Mesh Shade  Black","23.99","2017-03-06"
"Westinghouse Floor Lamp with Metal Mesh Shade  Black","23.99","2017-07-03"
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp  Black","14.14","2017-10-19"
"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","6.48","2017-07-23"
"While you Were Out Message Book  One Form per Page","2.968","2017-09-03"
"While you Were Out Message Book  One Form per Page","3.71","2017-10-30"
"While you Were Out Message Book  One Form per Page","2.968","2017-11-13"
"White Business Envelopes with Contemporary Seam  Recycled White Business Envelopes","10.94","2017-11-02"
"White Computer Printout Paper by Universal","38.76","2017-08-27"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","55.48","2017-03-24"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","40.99","2017-06-11"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","32.792","2017-07-02"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","55.48","2017-08-21"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","44.384","2017-09-09"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","55.48","2017-12-03"
"White Envelopes  White Envelopes with Clear Poly Window","15.25","2017-03-04"
"Wi-Ex zBoost YX540 Cellular Phone Signal Booster","145.95000000000002","2017-09-24"
"Wilson Electronics DB Pro Signal Booster","214.8","2017-01-19"
"Wilson Electronics DB Pro Signal Booster","286.4","2017-07-28"
"Wilson Electronics DB Pro Signal Booster","286.40000000000003","2017-09-24"
"Wilson Electronics DB Pro Signal Booster","214.8","2017-11-02"
"Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","4.64","2017-07-23"
"Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","1.16","2017-09-17"
"Wilson Jones 1 Hanging DublLock Ring Binders","1.056","2017-07-21"
"Wilson Jones 1 Hanging DublLock Ring Binders","4.224","2017-11-18"
"Wilson Jones 1 Hanging DublLock Ring Binders","1.5839999999999999","2017-12-09"
"Wilson Jones 1 Hanging DublLock Ring Binders","1.056","2017-12-25"
"Wilson Jones Active Use Binders","5.824000000000001","2017-07-07"
"Wilson Jones Active Use Binders","2.184","2017-09-04"
"Wilson Jones Century Plastic Molded Ring Binders","16.616","2017-01-21"
"Wilson Jones Century Plastic Molded Ring Binders","6.231","2017-05-06"
"Wilson Jones Century Plastic Molded Ring Binders","6.231","2017-06-22"
"Wilson Jones Century Plastic Molded Ring Binders","20.77","2017-12-09"
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders  Clear","1.7399999999999998","2017-04-20"
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders  Clear","4.64","2017-08-17"
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders  Clear","4.64","2017-12-14"
"Wilson Jones data.warehouse D-Ring Binders with DublLock","2.469","2017-01-23"
"Wilson Jones Easy Flow II Sheet Lifters","1.8","2017-01-01"
"Wilson Jones Easy Flow II Sheet Lifters","0.54","2017-07-09"
"Wilson Jones Easy Flow II Sheet Lifters","0.36000000000000004","2017-08-29"
"Wilson Jones Easy Flow II Sheet Lifters","1.44","2017-09-18"
"Wilson Jones Easy Flow II Sheet Lifters","1.44","2017-10-01"
"Wilson Jones Easy Flow II Sheet Lifters","1.8","2017-12-11"
"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets","12.84","2017-05-03"
"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets","8.56","2017-05-12"
"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets","34.24","2017-08-19"
"Wilson Jones Four-Pocket Poly Binders","6.54","2017-05-19"
"Wilson Jones Four-Pocket Poly Binders","1.308","2017-07-02"
"Wilson Jones Four-Pocket Poly Binders","5.232","2017-10-20"
"Wilson Jones Hanging View Binder  White  1","5.68","2017-09-26"
"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges","34.64","2017-09-15"
"Wilson Jones Impact Binders","4.144","2017-05-20"
"Wilson Jones Impact Binders","5.18","2017-06-08"
"Wilson Jones Impact Binders","1.036","2017-11-04"
"Wilson Jones Impact Binders","5.18","2017-12-28"
"Wilson Jones International Size A4 Ring Binders","5.19","2017-09-24"
"Wilson Jones International Size A4 Ring Binders","3.46","2017-12-23"
"Wilson Jones Leather-Like Binders with DublLock Round Rings","6.984","2017-01-21"
"Wilson Jones Leather-Like Binders with DublLock Round Rings","1.746","2017-03-02"
"Wilson Jones Leather-Like Binders with DublLock Round Rings","2.619","2017-09-07"
"Wilson Jones Leather-Like Binders with DublLock Round Rings","6.984","2017-12-20"
"Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue","8.196","2017-01-15"
"Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue","40.98","2017-11-24"
"Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue","32.784","2017-12-10"
"Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue","8.196","2017-12-25"
"Wilson Jones Legal Size Ring Binders","6.597","2017-05-03"
"Wilson Jones Legal Size Ring Binders","4.398","2017-11-14"
"Wilson Jones Legal Size Ring Binders","4.398","2017-12-25"
"Wilson Jones Legal Size Ring Binders","17.592000000000002","2017-12-30"
"Wilson Jones Standard D-Ring Binders","1.518","2017-06-03"
"Wilson Jones Standard D-Ring Binders","1.012","2017-06-22"
"Wilson Jones Standard D-Ring Binders","1.518","2017-09-09"
"Wilson Jones Suede Grain Vinyl Binders","2.78","2017-09-10"
"Wilson Jones Turn Tabs Binder Tool for Ring Binders","4.82","2017-01-06"
"Wilson Jones Turn Tabs Binder Tool for Ring Binders","3.856","2017-06-19"
"Wilson Jones Turn Tabs Binder Tool for Ring Binders","4.82","2017-11-09"
"Wilson SignalBoost 841262 DB PRO Amplifier Kit","359.95","2017-09-14"
"Wilson SignalBoost 841262 DB PRO Amplifier Kit","287.96","2017-10-23"
"Wirebound Four 2-3/4 x 5 Forms per Page  400 Sets per Book","5.16","2017-07-03"
"Wirebound Four 2-3/4 x 5 Forms per Page  400 Sets per Book","5.16","2017-12-03"
"Wirebound Message Book  4 per Page","5.43","2017-10-23"
"Wirebound Message Book  4 per Page","5.43","2017-11-25"
"Wirebound Message Book  4 per Page","5.43","2017-12-02"
"Wirebound Message Book  4 per Page","5.43","2017-12-08"
"Wirebound Message Books  2 7/8 x 5  3 Forms per Page","7.040000000000001","2017-10-09"
"Wirebound Message Books  2 7/8 x 5  3 Forms per Page","7.04","2017-12-17"
"Wirebound Message Books  5-1/2 x 4 Forms  2 or 4 Forms per Page","5.352","2017-07-06"
"Wirebound Message Books  5-1/2 x 4 Forms  2 or 4 Forms per Page","5.352","2017-11-12"
"Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  200 Sets per Book","4.77","2017-04-01"
"Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  200 Sets per Book","3.816","2017-07-12"
"Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  200 Sets per Book","4.7700000000000005","2017-11-02"
"Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  600 Sets per Book","9.27","2017-06-16"
"Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  600 Sets per Book","7.416","2017-08-11"
"Wirebound Message Books  Four 2 3/4 x 5 White Forms per Page","6.69","2017-06-27"
"Wirebound Message Books  Four 2 3/4 x 5 White Forms per Page","6.69","2017-12-09"
"Wirebound Message Books  Two 4 1/4 x 5 Forms per Page","7.61","2017-04-10"
"Wirebound Message Books  Two 4 1/4 x 5 Forms per Page","7.609999999999999","2017-12-15"
"Wirebound Message Forms  Four 2 3/4 x 5 Forms per Page  Pink Paper","8.17","2017-07-21"
"Wirebound Message Forms  Four 2 3/4 x 5 Forms per Page  Pink Paper","6.5360000000000005","2017-11-17"
"Wirebound Service Call Books  5 1/2 x 4","9.68","2017-12-08"
"Wirebound Voice Message Log Book","3.808","2017-09-24"
"Woodgrain Magazine Files by Perma","2.384","2017-10-20"
"X-Rack File for Hanging Folders","11.29","2017-05-14"
"X-Rack File for Hanging Folders","11.290000000000001","2017-09-09"
"X-Rack File for Hanging Folders","11.29","2017-10-03"
"X-Rack File for Hanging Folders","9.032","2017-10-30"
"Xerox 188","11.34","2017-01-14"
"Xerox 188","11.34","2017-06-03"
"Xerox 188","11.340000000000002","2017-12-20"
"Xerox 1880","28.352","2017-05-15"
"Xerox 1881","12.28","2017-01-19"
"Xerox 1881","55.98","2017-02-26"
"Xerox 1881","55.98","2017-06-21"
"Xerox 1881","12.28","2017-07-03"
"Xerox 1881","12.28","2017-08-07"
"Xerox 1881","55.98","2017-12-08"
"Xerox 1881","55.98","2017-12-20"
"Xerox 1882","55.98","2017-09-30"
"Xerox 1882","44.784","2017-10-27"
"Xerox 1883","26.38","2017-03-06"
"Xerox 1883","26.38","2017-04-15"
"Xerox 1883","21.104","2017-05-06"
"Xerox 1884","19.98","2017-10-20"
"Xerox 1884","15.984","2017-12-09"
"Xerox 1885","48.04","2017-03-13"
"Xerox 1885","48.04","2017-06-16"
"Xerox 1886","47.9","2017-10-06"
"Xerox 1887","18.97","2017-01-29"
"Xerox 1887","15.176","2017-10-20"
"Xerox 1887","15.175999999999998","2017-12-22"
"Xerox 189","83.88","2017-02-03"
"Xerox 189","104.85","2017-09-03"
"Xerox 1890","48.94","2017-09-02"
"Xerox 1891","48.910000000000004","2017-04-08"
"Xerox 1891","39.128","2017-07-03"
"Xerox 1891","48.910000000000004","2017-08-07"
"Xerox 1893","32.792","2017-02-03"
"Xerox 1893","40.99","2017-03-06"
"Xerox 1893","32.792","2017-04-09"
"Xerox 1893","32.792","2017-09-15"
"Xerox 1893","40.99","2017-10-06"
"Xerox 1893","40.99","2017-11-01"
"Xerox 1894","5.184","2017-04-10"
"Xerox 1894","6.48","2017-09-11"
"Xerox 1895","5.98","2017-09-26"
"Xerox 1895","5.98","2017-12-11"
"Xerox 1897","3.984","2017-09-15"
"Xerox 1898","6.68","2017-03-23"
"Xerox 1898","6.68","2017-11-19"
"Xerox 1898","6.68","2017-12-16"
"Xerox 1899","4.624","2017-09-23"
"Xerox 1899","5.78","2017-11-12"
"Xerox 19","30.98","2017-01-14"
"Xerox 19","24.784","2017-05-14"
"Xerox 1900","3.424","2017-03-17"
"Xerox 1901","4.224","2017-11-19"
"Xerox 1903","5.98","2017-02-13"
"Xerox 1905","6.48","2017-01-03"
"Xerox 1905","6.48","2017-11-17"
"Xerox 1905","6.4799999999999995","2017-12-01"
"Xerox 1906","35.44","2017-08-10"
"Xerox 1906","28.352","2017-09-10"
"Xerox 1906","35.44","2017-11-06"
"Xerox 1907","12.28","2017-06-19"
"Xerox 1907","12.28","2017-10-02"
"Xerox 1909","21.104","2017-07-23"
"Xerox 1909","26.38","2017-09-23"
"Xerox 1909","26.38","2017-11-27"
"Xerox 191","19.98","2017-01-19"
"Xerox 191","19.98","2017-09-02"
"Xerox 191","19.98","2017-09-07"
"Xerox 191","19.98","2017-11-03"
"Xerox 191","17.982","2017-11-06"
"Xerox 1910","38.432","2017-08-25"
"Xerox 1911","47.9","2017-09-18"
"Xerox 1912","18.97","2017-02-16"
"Xerox 1913","55.48","2017-03-27"
"Xerox 1913","55.48","2017-12-21"
"Xerox 1914","54.96","2017-07-09"
"Xerox 1915","83.88","2017-04-09"
"Xerox 1915","104.85","2017-10-01"
"Xerox 1915","104.85000000000001","2017-12-25"
"Xerox 1915","104.85","2017-12-29"
"Xerox 1916","39.152","2017-02-02"
"Xerox 1916","39.152","2017-03-20"
"Xerox 1916","4.544","2017-06-09"
"Xerox 1916","5.68","2017-09-18"
"Xerox 1916","5.68","2017-10-06"
"Xerox 1916","5.68","2017-11-25"
"Xerox 1917","48.91","2017-05-14"
"Xerox 1917","48.910000000000004","2017-09-18"
"Xerox 1919","40.99","2017-04-30"
"Xerox 1919","40.989999999999995","2017-06-30"
"Xerox 1919","40.989999999999995","2017-10-15"
"Xerox 1919","32.792","2017-11-24"
"Xerox 192","6.48","2017-01-23"
"Xerox 192","6.48","2017-09-11"
"Xerox 1921","7.992","2017-12-09"
"Xerox 1923","6.68","2017-05-05"
"Xerox 1923","5.344","2017-11-03"
"Xerox 1924","5.78","2017-02-26"
"Xerox 1924","4.624","2017-06-01"
"Xerox 1925","24.784000000000002","2017-06-18"
"Xerox 1927","3.424","2017-05-11"
"Xerox 1927","3.424","2017-09-11"
"Xerox 1927","3.424","2017-09-16"
"Xerox 1928","4.224","2017-09-29"
"Xerox 1930","5.184","2017-05-29"
"Xerox 1930","6.48","2017-06-18"
"Xerox 1930","5.184","2017-09-09"
"Xerox 1931","5.183999999999999","2017-01-14"
"Xerox 1931","5.184","2017-12-22"
"Xerox 1933","12.280000000000001","2017-11-16"
"Xerox 1934","55.98","2017-01-28"
"Xerox 1934","44.784","2017-03-04"
"Xerox 1935","26.38","2017-09-11"
"Xerox 1936","15.984","2017-05-14"
"Xerox 1936","15.984","2017-10-28"
"Xerox 1937","38.432","2017-05-14"
"Xerox 1937","48.04","2017-08-12"
"Xerox 1938","38.32","2017-11-17"
"Xerox 1939","18.97","2017-06-11"
"Xerox 1939","18.97","2017-09-12"
"Xerox 1939","18.97","2017-11-01"
"Xerox 194","44.384","2017-11-18"
"Xerox 1940","54.96","2017-09-22"
"Xerox 1940","54.96","2017-12-02"
"Xerox 1940","43.968","2017-12-23"
"Xerox 1941","83.88","2017-08-21"
"Xerox 1941","83.88","2017-09-23"
"Xerox 1942","48.94","2017-04-08"
"Xerox 1942","39.152","2017-11-23"
"Xerox 1943","48.91","2017-06-19"
"Xerox 1945","40.99","2017-05-19"
"Xerox 1945","32.792","2017-08-31"
"Xerox 1946","6.48","2017-12-09"
"Xerox 1947","5.9799999999999995","2017-02-06"
"Xerox 1947","5.98","2017-06-03"
"Xerox 1947","5.9799999999999995","2017-12-01"
"Xerox 1948","9.99","2017-04-12"
"Xerox 1949","3.9840000000000004","2017-05-19"
"Xerox 195","6.68","2017-01-12"
"Xerox 195","5.344","2017-04-23"
"Xerox 1950","4.624","2017-07-14"
"Xerox 1951","24.784000000000002","2017-03-26"
"Xerox 1951","30.98","2017-10-05"
"Xerox 1952","4.98","2017-10-12"
"Xerox 1952","5.183999999999999","2017-11-23"
"Xerox 1953","3.424","2017-03-25"
"Xerox 1953","3.424","2017-09-11"
"Xerox 1953","4.28","2017-12-28"
"Xerox 1955","18.272","2017-06-15"
"Xerox 1956","4.784000000000001","2017-12-04"
"Xerox 1958","6.48","2017-10-17"
"Xerox 1959","5.344","2017-11-23"
"Xerox 1959","5.344","2017-12-26"
"Xerox 196","5.78","2017-03-21"
"Xerox 196","4.624","2017-04-14"
"Xerox 1960","30.98","2017-12-05"
